School.Year,District.Code,District,School.Code,Organization,Assessment.Name,ContentArea,Race,Gender,Grade,SpecialDemo,Geography,SubGroup,RowStatus,Tested,Proficient,PctProficient,ScaleScoreAvg
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,8th Grade,Non-SWD,All Students,White/Female/8th Grade/Non-SWD,REPORTED,17,11,64.71,2642.59
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,3rd Grade,Non-EL Students,All Students,White/Male/3rd Grade/Non-EL Students,REPORTED,25,17,68,2462.28
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,3rd Grade,Non-Foster Care,All Students,White/Male/3rd Grade/Non-Foster Care,REPORTED,26,18,69.23,2464.15
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,3rd Grade,Non-Homeless,All Students,White/Male/3rd Grade/Non-Homeless,REPORTED,26,18,69.23,2464.15
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,3rd Grade,Non Low-Income,All Students,White/Male/3rd Grade/Non Low-Income,REPORTED,26,18,69.23,2464.15
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,4th Grade,Non-EL Students,All Students,White/Male/4th Grade/Non-EL Students,REPORTED,28,22,78.57,2517
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,4th Grade,Non-Foster Care,All Students,White/Male/4th Grade/Non-Foster Care,REPORTED,28,22,78.57,2517
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,4th Grade,Non-Homeless,All Students,White/Male/4th Grade/Non-Homeless,REPORTED,28,22,78.57,2517
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,4th Grade,Non Low-Income,All Students,White/Male/4th Grade/Non Low-Income,REPORTED,28,22,78.57,2517
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,5th Grade,Non-EL Students,All Students,White/Male/5th Grade/Non-EL Students,REPORTED,21,10,47.62,2520.57
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,5th Grade,Non-Foster Care,All Students,White/Male/5th Grade/Non-Foster Care,REPORTED,21,10,47.62,2520.57
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,5th Grade,Non-Homeless,All Students,White/Male/5th Grade/Non-Homeless,REPORTED,21,10,47.62,2520.57
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,5th Grade,Non Low-Income,All Students,White/Male/5th Grade/Non Low-Income,REPORTED,20,10,50,2521.4
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,6th Grade,Non-EL Students,All Students,White/Male/6th Grade/Non-EL Students,REPORTED,20,8,40,2538.9
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,6th Grade,Non-Foster Care,All Students,White/Male/6th Grade/Non-Foster Care,REPORTED,20,8,40,2538.9
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,6th Grade,Non-Homeless,All Students,White/Male/6th Grade/Non-Homeless,REPORTED,20,8,40,2538.9
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,6th Grade,Non Low-Income,All Students,White/Male/6th Grade/Non Low-Income,REPORTED,19,8,42.11,2540.63
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,6th Grade,Non-SWD,All Students,White/Male/6th Grade/Non-SWD,REPORTED,18,8,44.44,2550.89
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,7th Grade,Non-EL Students,All Students,White/Male/7th Grade/Non-EL Students,REPORTED,15,9,60,2574.07
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,7th Grade,Non-Foster Care,All Students,White/Male/7th Grade/Non-Foster Care,REPORTED,15,9,60,2574.07
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,7th Grade,Non-Homeless,All Students,White/Male/7th Grade/Non-Homeless,REPORTED,15,9,60,2574.07
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,7th Grade,Non Low-Income,All Students,White/Male/7th Grade/Non Low-Income,REPORTED,15,9,60,2574.07
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,8th Grade,Non-EL Students,All Students,White/Male/8th Grade/Non-EL Students,REPORTED,23,8,34.78,2556
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,8th Grade,Non-Foster Care,All Students,White/Male/8th Grade/Non-Foster Care,REPORTED,23,8,34.78,2556
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,8th Grade,Non-Homeless,All Students,White/Male/8th Grade/Non-Homeless,REPORTED,23,8,34.78,2556
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,8th Grade,Non Low-Income,All Students,White/Male/8th Grade/Non Low-Income,REPORTED,23,8,34.78,2556
2021,88,MOT Charter School,0,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,8th Grade,Non-SWD,All Students,White/Male/8th Grade/Non-SWD,REPORTED,21,8,38.1,2559.95
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,3rd Grade,Non-EL Students,All Students,White/Female/3rd Grade/Non-EL Students,REPORTED,17,12,70.59,2469.65
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,3rd Grade,Non-Foster Care,All Students,White/Female/3rd Grade/Non-Foster Care,REPORTED,17,12,70.59,2469.65
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,3rd Grade,Non-Homeless,All Students,White/Female/3rd Grade/Non-Homeless,REPORTED,17,12,70.59,2469.65
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,3rd Grade,Non Low-Income,All Students,White/Female/3rd Grade/Non Low-Income,REPORTED,17,12,70.59,2469.65
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,6th Grade,Non-EL Students,All Students,White/Female/6th Grade/Non-EL Students,REPORTED,21,9,42.86,2549.14
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,6th Grade,Non-Foster Care,All Students,White/Female/6th Grade/Non-Foster Care,REPORTED,23,9,39.13,2548.96
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,6th Grade,Non-Homeless,All Students,White/Female/6th Grade/Non-Homeless,REPORTED,23,9,39.13,2548.96
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,6th Grade,Non Low-Income,All Students,White/Female/6th Grade/Non Low-Income,REPORTED,23,9,39.13,2548.96
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,6th Grade,Non-SWD,All Students,White/Female/6th Grade/Non-SWD,REPORTED,20,9,45,2552.65
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,7th Grade,Non-EL Students,All Students,White/Female/7th Grade/Non-EL Students,REPORTED,18,6,33.33,2541.83
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,7th Grade,Non-Foster Care,All Students,White/Female/7th Grade/Non-Foster Care,REPORTED,18,6,33.33,2541.83
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,7th Grade,Non-Homeless,All Students,White/Female/7th Grade/Non-Homeless,REPORTED,18,6,33.33,2541.83
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,7th Grade,Non Low-Income,All Students,White/Female/7th Grade/Non Low-Income,REPORTED,18,6,33.33,2541.83
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,7th Grade,Non-SWD,All Students,White/Female/7th Grade/Non-SWD,REPORTED,18,6,33.33,2541.83
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,8th Grade,Non-EL Students,All Students,White/Female/8th Grade/Non-EL Students,REPORTED,17,11,64.71,2642.59
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,8th Grade,Non-Foster Care,All Students,White/Female/8th Grade/Non-Foster Care,REPORTED,17,11,64.71,2642.59
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,8th Grade,Non-Homeless,All Students,White/Female/8th Grade/Non-Homeless,REPORTED,17,11,64.71,2642.59
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,8th Grade,Non Low-Income,All Students,White/Female/8th Grade/Non Low-Income,REPORTED,17,11,64.71,2642.59
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,8th Grade,Non-SWD,All Students,White/Female/8th Grade/Non-SWD,REPORTED,17,11,64.71,2642.59
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,3rd Grade,Non-EL Students,All Students,White/Male/3rd Grade/Non-EL Students,REPORTED,25,17,68,2462.28
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,3rd Grade,Non-Foster Care,All Students,White/Male/3rd Grade/Non-Foster Care,REPORTED,26,18,69.23,2464.15
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,3rd Grade,Non-Homeless,All Students,White/Male/3rd Grade/Non-Homeless,REPORTED,26,18,69.23,2464.15
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,3rd Grade,Non Low-Income,All Students,White/Male/3rd Grade/Non Low-Income,REPORTED,26,18,69.23,2464.15
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,4th Grade,Non-EL Students,All Students,White/Male/4th Grade/Non-EL Students,REPORTED,28,22,78.57,2517
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,4th Grade,Non-Foster Care,All Students,White/Male/4th Grade/Non-Foster Care,REPORTED,28,22,78.57,2517
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,4th Grade,Non-Homeless,All Students,White/Male/4th Grade/Non-Homeless,REPORTED,28,22,78.57,2517
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,4th Grade,Non Low-Income,All Students,White/Male/4th Grade/Non Low-Income,REPORTED,28,22,78.57,2517
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,5th Grade,Non-EL Students,All Students,White/Male/5th Grade/Non-EL Students,REPORTED,21,10,47.62,2520.57
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,5th Grade,Non-Foster Care,All Students,White/Male/5th Grade/Non-Foster Care,REPORTED,21,10,47.62,2520.57
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,5th Grade,Non-Homeless,All Students,White/Male/5th Grade/Non-Homeless,REPORTED,21,10,47.62,2520.57
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,5th Grade,Non Low-Income,All Students,White/Male/5th Grade/Non Low-Income,REPORTED,20,10,50,2521.4
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,6th Grade,Non-EL Students,All Students,White/Male/6th Grade/Non-EL Students,REPORTED,20,8,40,2538.9
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,6th Grade,Non-Foster Care,All Students,White/Male/6th Grade/Non-Foster Care,REPORTED,20,8,40,2538.9
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,6th Grade,Non-Homeless,All Students,White/Male/6th Grade/Non-Homeless,REPORTED,20,8,40,2538.9
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,6th Grade,Non Low-Income,All Students,White/Male/6th Grade/Non Low-Income,REPORTED,19,8,42.11,2540.63
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,6th Grade,Non-SWD,All Students,White/Male/6th Grade/Non-SWD,REPORTED,18,8,44.44,2550.89
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,7th Grade,Non-EL Students,All Students,White/Male/7th Grade/Non-EL Students,REPORTED,15,9,60,2574.07
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,7th Grade,Non-Foster Care,All Students,White/Male/7th Grade/Non-Foster Care,REPORTED,15,9,60,2574.07
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,7th Grade,Non-Homeless,All Students,White/Male/7th Grade/Non-Homeless,REPORTED,15,9,60,2574.07
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,7th Grade,Non Low-Income,All Students,White/Male/7th Grade/Non Low-Income,REPORTED,15,9,60,2574.07
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,8th Grade,Non-EL Students,All Students,White/Male/8th Grade/Non-EL Students,REPORTED,23,8,34.78,2556
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,8th Grade,Non-Foster Care,All Students,White/Male/8th Grade/Non-Foster Care,REPORTED,23,8,34.78,2556
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,8th Grade,Non-Homeless,All Students,White/Male/8th Grade/Non-Homeless,REPORTED,23,8,34.78,2556
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,8th Grade,Non Low-Income,All Students,White/Male/8th Grade/Non Low-Income,REPORTED,23,8,34.78,2556
2021,88,MOT Charter School,587,MOT Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,8th Grade,Non-SWD,All Students,White/Male/8th Grade/Non-SWD,REPORTED,21,8,38.1,2559.95
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,4th Grade,Non-EL Students,All Students,White/Female/4th Grade/Non-EL Students,REPORTED,18,7,38.89,2477.28
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,4th Grade,Non-Foster Care,All Students,White/Female/4th Grade/Non-Foster Care,REPORTED,18,7,38.89,2477.28
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,4th Grade,Non-Homeless,All Students,White/Female/4th Grade/Non-Homeless,REPORTED,18,7,38.89,2477.28
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,4th Grade,Non Low-Income,All Students,White/Female/4th Grade/Non Low-Income,REPORTED,18,7,38.89,2477.28
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,4th Grade,Non-SWD,All Students,White/Female/4th Grade/Non-SWD,REPORTED,15,7,46.67,2487.6
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,6th Grade,Non-EL Students,All Students,White/Female/6th Grade/Non-EL Students,REPORTED,16,10,62.5,2577.38
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,6th Grade,Non-Foster Care,All Students,White/Female/6th Grade/Non-Foster Care,REPORTED,19,12,63.16,2574.89
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,6th Grade,Non-Homeless,All Students,White/Female/6th Grade/Non-Homeless,REPORTED,19,12,63.16,2574.89
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,6th Grade,Non Low-Income,All Students,White/Female/6th Grade/Non Low-Income,REPORTED,19,12,63.16,2574.89
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,6th Grade,Non-SWD,All Students,White/Female/6th Grade/Non-SWD,REPORTED,19,12,63.16,2574.89
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,8th Grade,Non-EL Students,All Students,White/Female/8th Grade/Non-EL Students,REPORTED,19,14,73.68,2647.26
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,8th Grade,Non-Foster Care,All Students,White/Female/8th Grade/Non-Foster Care,REPORTED,19,14,73.68,2647.26
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,8th Grade,Non-Homeless,All Students,White/Female/8th Grade/Non-Homeless,REPORTED,19,14,73.68,2647.26
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Female,8th Grade,Non Low-Income,All Students,White/Female/8th Grade/Non Low-Income,REPORTED,19,14,73.68,2647.26
2021,89,Newark Charter School,0,Newark Charter School,Smarter Balanced Summative Assessment,MATH,White,Male,3rd Grade,Non-Foster Care,All Students,White/Male/3rd Grade/Non-Foster Care,REPORTED,16,9,56.25,2450.94
